CustomerID,Customer Name ,email_address,Phone Number,Country,Signup Date,Loyalty Tier,Age,Marketing Opt-In,Customer Segment,"Notes (internal use only, ignore)"
CUST-3320,Elizabeth Roach,elizabeth.roach@yahoo.com,call-me-maybe,IN,"December 08, 2024",,47.0,TRUE,Retail,
CUST-3321,BRIANA CHAN,briana.chan@company.co,388.738.2474,RSA,2025/03/05,,32.0,TRUE,B2B,
CUST-3322,Nancy Taylor,nancy.taylor@hotmail.com,3534046999,United States of America,"June 21, 2022",Gold,51.0,1,Wholesale,called twice re: refund
CUST-3323,Douglas Smith,douglas.smith@hotmail.com,253.220.4973,canada,2027-12-08,,,No,Retail,N/A
CUST-3324,Samantha Olsen,samantha.olsen@hotmail.com,7216403585,Australia,01/18/2025,Silver,,Yes,Retail,
CUST-3325,Danielle Sanchez,danielle.sanchez@gmail.com,(592) 972-8486,US,2022/11/13,,-4.0,N,vip,
CUST-3326,Garrett Brown,garrett.brown@outlook.com,(454) 510-4468,England,06/17/2025,Gold,60.0,0,Retail,
CUST-3327,Thomas White,thomas.whitecompany.co,+1-250-906-2380,England,2022/08/01,,150.0,0,retail ,
CUST-3328,Jasmine Butler,jasmine.butler@company.co,(306) 756-5469,india,"January 05, 2022",GOLD,59.0,0,Retail,
CUST-3329,Nancy Guerrero,nancy.guerrero@outlook.com,(414) 476-8591,DE,2024/08/03,,69.0,FALSE,B2B,called twice re: refund
CUST-3330,Michael Castro,michael.castro@gmail.com,124.313.6518,france,10/03/2023,Platinum,51.0,Y,Wholesale,
CUST-3331,Theresa Foster,theresa.foster@outlook.com,230.129.1648,ZA,2023/10/02,Gold,33.0,,Wholesale,N/A
CUST-3332,Luke Berger,luke.berger@hotmail.com,(384) 444-1523,United Kingdom,07/04/2025,Platinum,35.0,,retail ,
CUST-3333,brian ruiz,brian.ruiz@gmail.com,+1-305-193-3068,India,2023/04/08,bronze,150.0,TRUE,VIP,
CUST-3334,mrs. brenda gonzalez phd  ,mrs..brenda.gonzalez.phd@hotmail.com,521,U.K.,03/24/2025,Platinum,35.0,TRUE,VIP,
CUST-3335,Michael Woods,michael.woods@@company.co,+1-478-153-3232,Deutschland,04/11/2021,GOLD,52.0,N,Wholesale,
CUST-3336,Nicholas White,nicholas.white@outlook.com,+1-178-881-9159,India,"March 15, 2026",Platinum,36.0,1,vip,
CUST-3337,steven donovan,steven.donovan@hotmail.com,647.999.5969,FR,01/14/2021,Silver,68.0,N,Wholesale,
CUST-3338,Dustin White,dustin.white@yahoo.com,(911) 328-6064,BR,08/02/2025,Silver,27.0,FALSE,VIP,
CUST-1631,Collin Anderson,collin.anderson@company.co,766.377.9906,DE,2024-08-07,Platinum,48.0,,vip,VIP - handle with care
CUST-3340, brad mclean,brad.mclean@gmail.com,678,IN,2024/05/15,Bronze,51.0,1,VIP,
CUST-3341,Pamela Townsend  ,pamela.townsend@company.co,5977454528,Bharat,2024-06-18,Platinum,64.0,N,Wholesale,
CUST-3342,Kyle Reed,kyle.reed@company.co,2862378386,Brasil,07-Oct-2022,GOLD,150.0,0,VIP,
CUST-3343,Dawn Campbell,dawn.campbell@outlook.com,+1-886-630-9076,Bharat,2027/06/15,Gold,-2.0,0,Retail,
CUST-3344,Leah Harding,leah.harding@outlook.com,160.361.2115,Britain,24/01/2025,,21.0,FALSE,VIP,
CUST-3345,NATHAN RAMIREZ,nathan.ramirez@hotmail.com,403.264.8469,canada,2023-12-27,,43.0,FALSE,B2B,
CUST-3346,Dominique Harrell,dominique.harrell@gmail.com,(193) 335-6883,U.S.A.,2021-08-26,Platinum,19.0,N,Retail,N/A
CUST-3347,Mark Smith,mark.smith@company.co,8944406165,Britain,05-Aug-2022,Bronze,61.0,No,B2B,called twice re: refund
CUST-3348,Robert Parsons,robert.parsons@hotmail.com,5591528525,Germany,16/11/2023,Gold,37.0,N,retail ,
CUST-3349,Julie Kirby,julie.kirby@yahoo.com,(477) 676-1942,IN,"August 11, 2021",,46.0,,vip,
CUST-3350,Patricia Nielsen,patricia.nielsen@yahoo.com,348.626.8255,AU,16-Mar-2023,GOLD,26.0,1,Wholesale,
CUST-3351,Tiffany Irwin,tiffany.irwin@yahoo.com,+1-798-821-4305,canada,02/01/2024,bronze,-2.0,TRUE,Wholesale,N/A
CUST-3352,Beverly Orr,beverly.orr@gmail.com,920,U.S.A.,2021-12-01,Gold,24.0,0,B2B,
CUST-3353,Stephanie Johnson,stephanie.johnson@hotmail.com,+1-951-437-4753,AU,2026-01-12,Platinum,23.0,0,Wholesale,
CUST-3354,Ralph Davis,ralph.davis@company.co,521.908.4346,Bharat,21/03/2024,,41.0,TRUE,Retail,
CUST-3355,Cassandra Butler,cassandra.butler@outlook.com,(332) 305-7220,canada,09-Oct-2022,,67.0,Y,vip,called twice re: refund
CUST-3356, Ruben Lam  ,ruben.lam@company.co,636.529.1630,CA,2025/05/14,GOLD,42.0,TRUE,Wholesale,called twice re: refund
CUST-3357,Douglas Barron,douglas.barroncompany.co,+1-230-332-3331,Brasil,"March 21, 2026",Platinum,43.0,Yes,B2B,
CUST-1620,Brandy Hawkins,brandy.hawkinsyahoo.com,8967822231,BR,"August 09, 2023",Platinum,,Yes,retail ,VIP - handle with care
CUST-3359,Lauren Obrien,lauren.obrien@hotmail.com,849.617.4105,South Africa,2022/05/12,Platinum,39.0,Y,vip,called twice re: refund
CUST-3360,Amanda Baird,amanda.baird@hotmail.com,9023022836,DE,31/12/2024,Platinum,,0,Wholesale,
CUST-3361,Veronica Smith,veronica.smith@company.co,405.479.7079,ZA,2025-08-25,Gold,31.0,,retail ,N/A
CUST-3362,Melinda Russell,melinda.russell@outlook.com,891.868.7565,U.K.,"July 25, 2021",Bronze,31.0,Yes,Retail,VIP - handle with care
CUST-3363,Monica Ross,monica.ross@company.co,398.717.4421,nigeria,01/03/2023,,,No,Retail,
CUST-3364,David Brown,david.brownyahoo.com,(380) 160-5418,RSA,2024/02/01,Platinum,150.0,Y,Wholesale,
CUST-3365,Collin Erickson,collin.erickson@company.co,467,Nigeria,2024-08-26,Silver,-2.0,0,VIP,N/A
CUST-3366,Mr. Jordan Carrillo,mr..jordan.carrillo@gmail.com,515.624.8366,Canada,2024-07-31,Bronze,27.0,N,retail ,
CUST-3367,Renee Fitzpatrick,renee.fitzpatrick@hotmail.com,call-me-maybe,united states,2025-13-05,bronze,35.0,Yes,retail ,N/A
CUST-3368,Kimberly Reid,kimberly.reid@@gmail.com,call-me-maybe,BR,28/12/2025,GOLD,-5.0,No,B2B,called twice re: refund
CUST-3369,rebecca hernandez,rebecca.hernandez@outlook.com,(185) 947-3468,AU,05-Jun-2024,bronze,25.0,FALSE,B2B,
CUST-3370,Christopher Davies,christopher.davies@gmail.com,561.469.4292,India,25/01/2023,Gold,150.0,1,B2B,VIP - handle with care
CUST-3371,Mr. Frank Watkins MD,mr..frank.watkins.md@company.co,9716471238,DE,31-May-2023,Bronze,44.0,,VIP,
CUST-3372,Gina Rose,gina.rosehotmail.com,+1-172-938-2768,Deutschland,22-Feb-2024,bronze,,TRUE,retail ,
CUST-3373,Mike Patterson,mike.patterson@gmail.com,901.928.8515,S. Africa,2025-02-30,bronze,57.0,Y,retail ,VIP - handle with care
CUST-3374,Amanda Smith DDS,amanda.smith.dds@yahoo.com,(113) 576-8206,IN,26/11/2022,Silver,43.0,1,B2B,called twice re: refund
CUST-3375,Dana Martinez,dana.martinez@@outlook.com,(931) 144-5000,England,14-Aug-2025,,150.0,No,Wholesale,
CUST-3376,Laura Jacobson,laura.jacobson@companyco,###-###-####,Deutschland,10/05/2025,Platinum,150.0,Y,B2B,N/A
CUST-3377,Christina Bush,christina.bush@yahoo.com,402,germany,17-Feb-2022,Gold,54.0,FALSE,Wholesale,
CUST-3378,Janet Armstrong,janet.armstrong @yahoo.com,+1-154-610-7619,Germany,2026/01/05,Silver,66.0,,retail ,called twice re: refund
CUST-3379,Alexis Welch,alexis.welch@hotmail.com,(115) 978-7870,Brazil,06/09/2026,Platinum,29.0,,retail ,N/A
CUST-3380,CHRISTINA NOLAN,christina.nolan@hotmail.com,533.956.9649,India,2025/10/19,Gold,56.0,1,VIP,
CUST-3381,william  burns  ,william.burns@companyco,872.547.7386,germany,17-Sep-2022,,27.0,Y,VIP,N/A
CUST-3382, Rachel Lawson,rachel.lawson@outlook.com,+1-741-700-9806,Britain,"February 18, 2026",Silver,59.0,No,VIP,
CUST-3383,JOHN MASON  ,john.mason@company.co,+1-534-871-3228,united states,2023-10-06,GOLD,63.0,Yes,VIP,N/A
CUST-3384,Justin Short,justin.short@hotmail.com,345.145.2008,RSA,2026-02-11,Silver,,No,Wholesale,called twice re: refund
CUST-2372,  jennifer bryan,jennifer.bryan@gmail.com,call-me-maybe,AU,05/07/2025,Gold,52.0,,VIP,VIP - handle with care
CUST-3386,David Johnson,david.johnson@gmail.com,496.736.9724,BR,30/03/2026,Silver,55.0,FALSE,VIP,called twice re: refund
CUST-3387,Joshua Smith,joshua.smith@yahoo.com,6119408707,Brasil,2025/06/18,GOLD,67.0,Yes,VIP,
CUST-3388,Daniel Clark,daniel.clark@hotmail.com,call-me-maybe,South Africa,02/01/2022,Gold,,FALSE,Retail,VIP - handle with care
CUST-3389,Christopher Taylor,christopher.taylor@outlook.com,6807188281,England,"April 10, 2024",Bronze,33.0,TRUE,retail ,
CUST-3390,Don Flores,don.flores@outlook.com,354.294.3512,CA,2021-09-26,bronze,26.0,TRUE,B2B,
CUST-3391,Gary Smith,gary.smith@gmail.com,(995) 799-6483,NG,26/01/2021,bronze,69.0,TRUE,B2B,
CUST-3392,Kelly Ellis,kelly.ellis@outlook.com,+1-487-682-7288,Germany,2024/06/08,bronze,43.0,TRUE,Wholesale,called twice re: refund
CUST-3393,Eric Davis,eric.davis@yahoo.com,+1-149-313-3914,USA,"January 06, 2025",bronze,62.0,N,Retail,
CUST-3394,Theresa Reynolds,theresa.reynolds@outlook.com,540,Germany,02/11/2023,bronze,,0,Wholesale,
CUST-3395,Mary Obrien,mary.obrien@company.co,(240) 692-5487,Brasil,29-Sep-2023,,28.0,Y,Retail,N/A
CUST-3396,BRANDON  WOODARD,brandon.woodard@company.co,629,S. Africa,21-Aug-2025,Bronze,39.0,N,Retail,called twice re: refund
CUST-3397,LORI  JONES  ,lori.jones@gmail.com,851.443.8579,canada,2022/10/18,,42.0,Yes,Wholesale,
CUST-3398,Kristen West,kristen.west@yahoo.com,772.611.2068,BR,2021-05-30,bronze,,1,VIP,VIP - handle with care
CUST-3399,taylor gill,taylor.gillgmail.com,(853) 934-5592,canada,03/22/2022,bronze,41.0,Y,retail ,
CUST-3400,Stephanie Morgan,stephanie.morgan@yahoo.com,9592029675,US,00/00/2025,,150.0,FALSE,Wholesale,VIP - handle with care
CUST-3401, Jennifer Shelton,jennifer.shelton@outlook.com,338.486.8655,Deutschland,18-Jan-2021,Bronze,,N,Retail,VIP - handle with care
CUST-3402,Amy Hudson,amy.hudson@outlook.com,(701) 220-7327,FR,2024/07/11,,28.0,FALSE,Retail,
CUST-2777,Deborah Andrews,deborah.andrews@hotmail.com,(680) 370-9226,United States,09/30/2025,Silver,62.0,N,Wholesale,N/A
CUST-3404,Matthew  Conley,matthew.conley@company.co,(956) 775-3605,france,09/28/2021,GOLD,24.0,FALSE,VIP,called twice re: refund
CUST-3405,Stephen Butler,stephen.butler@gmail.com,7293705225,United States,2022/09/24,bronze,150.0,,Wholesale,VIP - handle with care
CUST-3406,TONYA STANLEY,tonya.stanley@yahoo.com,(897) 878-3545,United States,2026-02-23,,38.0,Yes,Wholesale,
CUST-3407,Stephanie Durham,stephanie.durham@gmail.com,+1-344-268-1623,india,"April 13, 2023",bronze,,TRUE,Wholesale,
CUST-3408,Larry Phillips,larry.phillips@gmail.com,###-###-####,CA,"February 20, 2021",,48.0,,Wholesale,
CUST-3409, Theodore Williams,theodore.williams@outlook.com,534.581.8952,U.K.,08/26/2023,GOLD,61.0,No,B2B,
CUST-3410,Molly Hill,molly.hill@hotmail.com,call-me-maybe,FR,2021/03/27,,54.0,1,retail ,
CUST-3246,Gloria Armstrong MD,gloria.armstrong.md@yahoo.com,+1-351-986-2799,australia,"February 19, 2021",Bronze,-3.0,0,retail ,N/A
CUST-3412,Dr. Patrick Reese,dr..patrick.reese@yahoo.com,(683) 524-7363,France,"February 27, 2025",Bronze,52.0,TRUE,Wholesale,
CUST-3413,Joanne Glass,joanne.glass@company.co,263.868.1630,RSA,2024/05/02,,29.0,FALSE,VIP,N/A
CUST-3414,Valerie Bruce,valerie.bruce@company.co,+1-223-216-1614,Australia,23-Aug-2024,Bronze,61.0,No,Wholesale,
CUST-3415,Jeffrey Knight,jeffrey.knight@hotmail.com,(218) 323-4003,S. Africa,06/16/2025,Platinum,54.0,N,Wholesale,
CUST-3416,Raymond Burnett,raymond.burnett@gmail.com,+1-189-806-3647,FR,2025/10/04,GOLD,-3.0,N,vip,
CUST-3417,Thomas Fischer,thomas.fischer@outlook.com,4407406782,Deutschland,"September 04, 2023",Bronze,150.0,,Wholesale,N/A
CUST-3418,Tamara Lambert,tamara.lambert@hotmail.com,1424863815,nigeria,05/01/2026,GOLD,24.0,No,Wholesale,
CUST-3419,Wayne Mullen,wayne.mullen@company.co,(458) 699-4338,nigeria,2025-11-15,Silver,38.0,Yes,Wholesale,called twice re: refund
CUST-3420,Norma White,norma.white@yahoo.com,127.787.3986,England,2021/08/24,Platinum,61.0,Yes,retail ,N/A
CUST-3421,APRIL SMITH,april.smith@hotmail.com,(832) 443-1074,BR,2025-03-29,,,TRUE,Wholesale,N/A
CUST-3422,Dylan Collins,dylan.collins@company.co,+1-908-629-1320,France,2024-05-24,Bronze,150.0,TRUE,vip,
CUST-1899,Alyssa Petty,alyssa.petty@yahoo.com,+1-580-792-6795,canada,2025-04-31,Platinum,71.0,N,retail ,
CUST-3424,Ashley Williams,ashley.williams@hotmail.com,2036422179,Canada,08/12/2022,bronze,-3.0,1,Wholesale,VIP - handle with care
CUST-3425,Laura Mendoza,laura.mendoza@gmail.com,###-###-####,nigeria,27/09/2027,Silver,-3.0,FALSE,retail ,called twice re: refund
CUST-3426,Brandon Johnson,brandon.johnson@yahoo.com,(758) 521-8817,France,2022/05/26,Platinum,23.0,FALSE,VIP,called twice re: refund
CUST-3427,Theresa Walker MD,theresa.walker.md@company.co,(481) 859-3123,S. Africa,11-Dec-2024,Platinum,31.0,,Wholesale,N/A
CUST-3428,Erin Torres,erin.torres@yahoo.com,(507) 212-8373,Brazil,26/03/2025,,23.0,,B2B,called twice re: refund
CUST-3429, Richard Ochoa  ,richard.ochoa@outlook.com,1383742189,Brasil,26-Jul-2023,,-1.0,1,B2B,
CUST-3430,Angel Johnson  ,angel.johnson@gmail.com,924.591.4709,United States,"July 11, 2025",,70.0,,Wholesale,
CUST-3431,KIMBERLY MASON,kimberly.mason@hotmail.com,call-me-maybe,United States,08/04/2021,Bronze,38.0,N,VIP,
CUST-3432,Albert Fischer,albert.fischer@hotmailcom,9284113555,S. Africa,12/23/2025,,25.0,TRUE,Retail,VIP - handle with care
CUST-3433,Christopher Smith,christopher.smith@outlook.com,+1-875-843-8929,AU,09-Sep-2024,,64.0,Y,retail ,N/A
CUST-3434,Martha Taylor,martha.tayloryahoo.com,253,canada,"May 28, 2025",,,TRUE,VIP,
CUST-3435,Jeremiah Huang,jeremiah.huang@outlook.com,###-###-####,South Africa,09-Mar-2026,bronze,52.0,0,B2B,
CUST-3436,victoria jones,victoria.jones@outlook.com,(593) 877-2470,United States of America,2024/11/03,Silver,57.0,Y,B2B,N/A
CUST-3437,Michael Warner,michael.warner@hotmail.com,3798303711,Germany,12/16/2025,bronze,57.0,No,retail ,N/A
CUST-3438,Amanda Hurley,amanda.hurley@gmail.com,(488) 837-7142,Brasil,"March 07, 2026",,,,vip,VIP - handle with care
CUST-3439, kimberly barton,kimberly.barton@company.co,(730) 451-3210,BR,07-Feb-2025,Platinum,42.0,0,B2B,
CUST-3440,Caitlin Rodriguez,caitlin.rodriguez@company.co,+1-625-934-1053,Nigeria,"August 10, 2023",GOLD,44.0,Y,VIP,VIP - handle with care
CUST-3441,CHRISTOPHER PARKER  ,christopher.parker@gmail.com,178.735.8306,Australia,22-Sep-2024,Platinum,58.0,1,vip,
CUST-3442,RYAN HICKS,ryan.hicks@company.co,157.238.2098,U.K.,01/01/2026,GOLD,28.0,No,vip,called twice re: refund
CUST-3443,gary mata,gary.mata@gmail.com,385.345.2426,FR,20/11/2025,Gold,,,B2B,
CUST-3444,Jessica York,jessica.york@company.co,545.488.7278,BR,2025-03-14,,20.0,FALSE,B2B,
CUST-3445,Courtney Lopez,courtney.lopez@gmail.com,752.405.1247,UK,26-May-2025,Gold,61.0,N,Wholesale,
CUST-3446,Tyler Casey,tyler.casey@outlook.com,631.574.7168,Nigéria,2022-11-18,,150.0,,Wholesale,
CUST-3447,Adrian Bowen,adrian.bowen@outlook.com,768.113.7424,Germany,"September 21, 2021",GOLD,67.0,TRUE,Retail,
CUST-3448,Sarah Duncan,sarah.duncan@outlook.com,542,South Africa,2024/02/22,GOLD,63.0,No,Wholesale,
CUST-3449,Todd Jenkins,todd.jenkins@company.co,8066187586,DE,09/10/2022,Gold,-1.0,1,VIP,N/A
CUST-3450,David Hensley,david.hensley@yahoo.com,+1-457-402-4656,U.K.,04/01/2026,,150.0,1,vip,N/A
CUST-3451,Travis Carpenter,travis.carpenter@company.co,+1-128-236-3246,Australia,"January 19, 2025",GOLD,32.0,0,vip,
CUST-3452,Ashley Lopez,ashley.lopezcompany.co,979.814.4253,USA,"January 01, 2021",,39.0,No,Wholesale,N/A
CUST-3453,karen joseph,karen.joseph@yahoo.com,+1-134-245-8170,AU,29/04/2026,Platinum,-5.0,1,Wholesale,
CUST-3454,Emily Hansen,emily.hansen@gmail.com,+1-528-357-9130,ZA,"January 19, 2027",,24.0,,Retail,called twice re: refund
CUST-3455,Amanda Mayer,amanda.mayer@yahoo.com,(388) 502-3075,United States of America,2021-07-25,,,No,Wholesale,
CUST-3456,heather mckinney,heather.mckinney@outlook.com,(564) 556-2746,FR,01/31/2023,bronze,28.0,FALSE,retail ,
CUST-3457,Laurie Hunter,laurie.hunter@gmail.com,+1-505-364-4282,AU,25-Jun-2024,,20.0,Yes,vip,called twice re: refund
CUST-3458,Donna Marshall,donna.marshall@company.co,993.562.9283,England,13-Jun-2025,Platinum,48.0,,Retail,called twice re: refund
CUST-3459,Tiffany Torres,tiffany.torrescompany.co,846,AU,2025-11-01,Bronze,21.0,TRUE,Wholesale,N/A
CUST-3460,Jeffrey Ruiz PhD,jeffrey.ruiz.phd@hotmail.com,(207) 540-3881,CA,09-Nov-2021,Bronze,25.0,Y,Wholesale,VIP - handle with care
CUST-3461,Dr. Theresa Patton DDS,dr..theresa.patton.dds@outlook.com,(695) 899-2569,S. Africa,15-Sep-2025,Gold,75.0,Yes,retail ,called twice re: refund
CUST-3462,JAMES  STRONG,james.strong@hotmail.com,+1-718-487-2017,BR,"December 14, 2025",Gold,35.0,Y,B2B,N/A
CUST-3463,David Nicholson,david.nicholson@company.co,call-me-maybe,Deutschland,22/02/2021,Platinum,67.0,TRUE,vip,N/A
CUST-3464,Tammy Weaver,tammy.weaver@outlook.com,6733832264,Germany,2023/02/19,,70.0,Yes,Retail,
CUST-1027,Melissa Huang DDS,melissa.huang.dds@company.co,5645908269,DE,02-Aug-2022,Bronze,44.0,0,Wholesale,
CUST-3466,Gary Merritt,gary.merritt@outlook.com,+1-407-293-8207,France,03/07/2027,Bronze,68.0,N,Wholesale,called twice re: refund
CUST-3467,Robert Smith,robert.smithhotmail.com,call-me-maybe,Nigeria,14-Oct-2021,Silver,58.0,1,Wholesale,N/A
CUST-3468,Scott Obrien,scott.obrien@yahoo.com,355.459.7105,france,2025/08/12,,44.0,N,Wholesale,called twice re: refund
CUST-3469,Michael Roth,michael.roth@company.co,+1-816-490-3218,FR,"April 21, 2026",,18.0,,B2B,VIP - handle with care
CUST-3470,Linda Simmons,linda.simmons@yahoo.com,5118846583,BR,2022-12-21,,150.0,No,B2B,
CUST-3471,Amy Howell,amy.howell@company.co,682.703.8739,AU,07/25/2025,Gold,58.0,FALSE,Wholesale,N/A
CUST-3472,TROY HOFFMAN,troy.hoffman@@hotmail.com,(341) 261-5934,Brasil,2022-02-13,Gold,31.0,N,Wholesale,
CUST-3473,Debra Wagner,debra.wagner@gmail.com,(241) 964-4054,Germany,13-Sep-2021,GOLD,67.0,N,retail ,
CUST-3474,ROBERT PALMER,robert.palmer@,+1-318-533-9812,india,"November 09, 2021",Platinum,,TRUE,Wholesale,N/A
CUST-3475,Gabriel Ritter,gabriel.ritter@company.co,761.798.5888,South Africa,21-Nov-2022,Gold,,FALSE,Wholesale,
CUST-3476, anthony snyder,anthony.snyder@yahoo.com,+1-811-694-5154,Deutschland,10/11/2021,bronze,36.0,N,Retail,called twice re: refund
CUST-3477,donna ruiz,donna.ruiz@gmail.com,894.374.5308,france,02/04/2026,Silver,35.0,Yes,Wholesale,
CUST-3478,Mallory Alvarez,mallory.alvarez@outlook.com,(150) 593-3719,US,27/07/2025,GOLD,58.0,1,Retail,called twice re: refund
CUST-3479,Roberto Fitzgerald,roberto.fitzgerald@gmail.com,1324663911,United States,2025-02-30,GOLD,38.0,TRUE,Retail,N/A
CUST-1985,Kevin Estrada,kevin.estrada@hotmail.com,603.829.2963,Nigéria,12/22/2022,Platinum,67.0,TRUE,VIP,
CUST-3481,Oscar Harris,oscar.harris@yahoo.com,+1-710-728-1869,france,2025-10-29,Platinum,61.0,Yes,vip,N/A
CUST-3482,Mrs. Andrea Torres,mrs..andrea.torres@yahoo.com,6204515375,South Africa,28-Nov-2023,bronze,-1.0,No,B2B,
CUST-3483,Rick Zuniga,rick.zuniga@outlook.com,6118017264,australia,18/09/2023,Bronze,41.0,N,Wholesale,VIP - handle with care
CUST-3484,Christopher Allison,christopher.allison@company.co,(713) 158-7306,NG,"March 03, 2024",GOLD,61.0,Y,Wholesale,
CUST-3485,Julie Alexander,julie.alexander@outlook.com,call-me-maybe,nigeria,2023-05-17,Platinum,66.0,,VIP,N/A
CUST-3486,Matthew Hernandez,matthew.hernandez@hotmail.com,(139) 348-3006,NG,12/27/2021,Bronze,75.0,No,Wholesale,
CUST-3487,Nancy  Rollins,nancy.rollins@hotmail.com,633.114.2228,UK,29/04/2021,Gold,18.0,FALSE,vip,
CUST-3488,Ryan Webb,ryan.webb@outlook.com,+1-402-419-2763,South Africa,"October 24, 2025",,60.0,FALSE,Wholesale,VIP - handle with care
CUST-3489,Andrew Moody,andrew.moodyyahoo.com,9723792364,RSA,03-Aug-2025,Gold,19.0,1,Wholesale,
CUST-3490,Jamie Brown,jamie.brown@hotmail.com,652.911.2007,Deutschland,12-Apr-2021,Bronze,-2.0,,B2B,
CUST-3491,Eric Gaines,eric.gaines@hotmail.com,(250) 774-5128,Bharat,05/31/2026,Silver,-1.0,0,Wholesale,N/A
CUST-3492,Mr. Edward Smith DDS,mr..edward.smith.dds@company.co,+1-187-790-6626,Nigéria,2025/09/22,Silver,150.0,TRUE,retail ,called twice re: refund
CUST-3493,Wanda Fuller,wanda.fullerhotmail.com,+1-614-452-7690,AU,"April 16, 2025",,23.0,,Wholesale,N/A
CUST-3494, BRENT CUMMINGS,brent.cummings@hotmail.com,+1-878-189-9503,Nigéria,22/01/2026,Silver,150.0,N,Wholesale,
CUST-3495,Ronald Glover,ronald.glover@yahoo.com,1942689390,BR,06/29/2024,,-1.0,,vip,
CUST-3496,Jennifer Ortega,jennifer.ortega@hotmail.com,9757164276,United Kingdom,"June 12, 2023",GOLD,150.0,0,vip,
CUST-3497,Aaron Rogers,aaron.rogers@yahoo.com,766.959.6518,United States of America,2026-02-06,Silver,150.0,,VIP,
CUST-3498,Terry Jimenez  ,terry.jimenez@gmail.com,(852) 746-9704,France,2024-04-25,Bronze,69.0,TRUE,Wholesale,called twice re: refund
CUST-3499,Charles Bentley,charles.bentley@company.co,###-###-####,France,14/01/2023,Bronze,150.0,N,Retail,called twice re: refund
CUST-3500,Julie Ruiz,julie.ruiz@company.co,145.255.2920,Australia,07/24/2021,Bronze,33.0,No,Wholesale,
CUST-3501,Lisa Whitney,lisa.whitney@gmail.com,+1-976-976-3813,australia,"December 04, 2021",Bronze,56.0,TRUE,retail ,
CUST-3502,Kristine Carroll,kristine.carroll@hotmail.com,7755904856,Britain,09-Nov-2027,GOLD,32.0,Y,VIP,
CUST-3503,Nicole Wright  ,nicole.wright@gmail.com,(811) 205-3779,UK,"November 06, 2021",Gold,52.0,Y,vip,N/A
CUST-3284,Mary Thompson,,,canada,2023-07-09,Bronze,51.0,TRUE,Retail,
CUST-3505,Danielle Hogan,danielle.hogan@outlook.com,+1-145-999-6785,South Africa,"January 18, 2022",Silver,42.0,Yes,vip,called twice re: refund
CUST-3506,Shane Owens,shane.owens@hotmail.com,(981) 262-8280,United States of America,06/16/2021,Platinum,39.0,N,Retail,
CUST-3507,Desiree Rios,desiree.rios@hotmail.com,+1-986-511-2419,South Africa,05/17/2021,bronze,39.0,FALSE,VIP,
CUST-3508,John Brewer,john.brewer@company.co,4908393042,india,2021-02-28,,25.0,1,Retail,VIP - handle with care
CUST-3509,Danielle Ross,danielle.ross@yahoo.com,415.603.3947,Brazil,03/09/2024,Bronze,68.0,Yes,retail ,VIP - handle with care
CUST-3510,Matthew Mills Jr.,matthew.mills.jr.@outlook.com,266.137.9937,australia,11/18/2021,,69.0,FALSE,B2B,VIP - handle with care
CUST-3511,Glenda Smith,glenda.smith@yahoo.com,###-###-####,germany,"October 29, 2025",,44.0,,Wholesale,called twice re: refund
CUST-3512,Miss Destiny Richards,miss.destiny.richards@outlook.com,(720) 385-7966,nigeria,2021-01-28,Bronze,61.0,Yes,B2B,
CUST-3513,Karen Fernandez,karen.fernandez@hotmail.com,(540) 808-7466,Brasil,00/00/2025,Platinum,33.0,No,VIP,
CUST-3514,Margaret Bradshaw,margaret.bradshaw@hotmail.com,6027673465,Canada,02/28/2023,,63.0,Yes,Wholesale,
CUST-3515, EMILY JOHNSON,emily.johnson@company.co,8656236725,CA,2024-04-20,GOLD,72.0,Yes,VIP,
CUST-3516, TODD WHITE  ,todd.white@yahoo.com,4752899486,australia,2025/08/28,Bronze,,N,retail ,
CUST-3517,Justin Hernandez,justin.hernandez@gmail.com,(328) 224-8615,RSA,2026/02/02,,46.0,0,Wholesale,
CUST-3518,Anita Decker,anita.decker@,7515529643,Canada,"January 19, 2025",Bronze,67.0,FALSE,Retail,
CUST-3519,Melissa French,melissa.french@company.co,(104) 305-2357,United States of America,2023-02-16,GOLD,65.0,N,vip,
CUST-3520,Kimberly Castro,kimberly.castro@hotmailcom,(708) 122-8180,Canada,2025-07-09,bronze,,N,Retail,
CUST-3521,John Richard,john.richard@hotmail.com,(477) 703-7850,RSA,07/29/2023,Platinum,53.0,Y,Wholesale,
CUST-3522,Beth Rowe,beth.rowe@outlook.com,456.871.6370,CA,21/10/2022,GOLD,23.0,FALSE,vip,VIP - handle with care
CUST-3523,Amanda Park,amanda.park@outlook.com,340.482.9135,S. Africa,18/05/2022,Bronze,73.0,Yes,retail ,VIP - handle with care
CUST-3524, JASON AYALA  ,jason.ayala @outlook.com,5325912726,U.S.A.,2025/12/11,GOLD,41.0,FALSE,Wholesale,
CUST-3525,Melody Patrick,melody.patrick@outlook.com,7222333986,AU,2025/04/06,Platinum,42.0,TRUE,Wholesale,
CUST-3526,kimberly rowland,kimberly.rowland@hotmail.com,328.247.2853,Australia,29-Aug-2022,,19.0,FALSE,B2B,called twice re: refund
CUST-3527, drew smith  ,drew.smith@company.co,+1-211-750-4837,germany,05-Mar-2026,Platinum,19.0,FALSE,B2B,
